"Longitude","Latitude","SiteID","year","S","N","p1","p2","p3","p4","Longitude.1","Latitude.1","alt.mean","ndviJun.mean","ndviDec.mean","mat.mean","mdr.mean","iso.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twetq.mean","tdryq.mean","twarmq.mean","tcoldq.mean","ap.mean","pwet.mean","pdry.mean","pseas.mean","pwetq.mean","pdryq.mean","pwarmq.mean","pcoldq.mean","alt.var","ndviJun.var","ndviDec.var","mat.var","mdr.var","iso.var","tseas.var","tmax.var","tmin.var","tar.var","twetq.var","tdryq.var","twarmq.var","tcoldq.var","ap.var","pwet.var","pdry.var","pseas.var","pwetq.var","pdryq.var","pwarmq.var","pcoldq.var","biome"
-73.58,45.62,10,-1,26,226,0.96754662808,0.663871692023,0.967522201466,0.663872047338,-73.58,45.62,54.8387322501531,0.618676980336507,0.166755208775165,5.87375954976158,10.6644347357371,2.49803238066416,1074.26913016183,26.4264205448211,-15.4860136395409,41.9124341692243,18.1778874472966,-6.81294846156287,19.0572369893392,-8.74925474136595,966.436807299417,98.2145208933997,61.089170728411,13.6681411682613,276.480991908482,198.533592345223,274.722022646949,217.89801461356,2858.30685335738,0.00334831933193239,0.00230530964217198,0.299588017621506,0.0448510919129772,0.000451997973485913,93.4833062865218,0.237929000086243,0.642715756157184,0.277334413056912,0.172970339293365,0.921447376783259,0.269862791426872,0.424018983805283,610.602725928248,4.63436723658369,10.9151672125551,1.57361995809533,27.9168322765556,75.3789316707567,36.284680782989,127.96684094714,"NA0407"
-80.27,25.72,100,-1,71,313,0.916164290942,0.133072983504,0.91616429626,0.133072983504,-80.27,25.72,6.86182741496874,0.320424706834119,0.404793962836266,23.8885782075965,8.7720555740854,4.86887514072916,319.467470915421,32.0374918813291,14.2819625398387,17.7555295073468,27.2243131140004,19.547985367153,27.6968328641809,19.547985367153,1416.56135625425,231.389054339865,44.2560139531675,54.2053158801535,561.366169141686,153.094944497813,524.869836558466,153.094944497813,2.70563370626919,0.0079468479964979,0.00762017725029895,0.0610311712353769,1.59215130554998,0.0920736502171488,106.337642308649,0.186339788522828,1.12257701942678,2.19503490236013,0.0746107238519559,0.146752992244238,0.0212641771144228,0.146752992244238,5224.17771747997,315.041865534474,44.4388724428613,28.9636732533891,2987.3742450778,243.099401082933,3156.03427576657,243.099401082933,"NT0164"
-82.43,29.68,101,-1,43,265,0.947958590426,0.689214821717,0.947958546593,0.689214821718,-82.43,29.68,33.5920159124559,0.549062472678,0.605211736694459,20.350964607731,13.2311358913299,4.77276825135754,534.723103184854,32.9107400832638,5.46935499098993,27.4413851153466,26.7378900281845,17.238076794532,26.7379606616113,13.1327669543605,1304.79378780242,193.304966095955,53.3391826998803,41.6511062499016,533.087823190997,189.962537703976,533.087117348948,265.077952723349,69.4728658297247,0.00078902778545863,0.00183313763336259,0.0442642239700966,0.154043730224469,0.00977966577297923,175.688458455882,0.0217259618886076,0.274492524648802,0.384713992413878,0.00763082999301241,0.0966046315658937,0.00762937047052871,0.158418588861667,6159.99204791881,152.670430444555,24.7783427110238,2.3245453131249,1124.40062189961,80.4081916849654,1124.41149883812,152.533892186094,"NA0529"
-82.33,29.67,102,-1,123,534,0.914275904261,0.000120489129495,0.914275904936,0.000120489129495,-82.33,29.67,35.26592399228,0.548821915061243,0.60907734690174,20.3769799509356,13.0855259741506,4.7507721993231,531.920884163149,32.880197955716,5.61553822794268,27.2646597893007,26.7302538348782,17.2517973684495,26.7314989028438,13.2018304486429,1323.49069902974,195.074466582268,54.8252406581756,41.5990701490833,539.740772370369,192.926247381395,539.716206704417,264.14718972483,58.5607587857359,0.000828088070290575,0.00193983080430419,0.0516789227680504,0.175161190433464,0.0120695056080902,181.946797723919,0.0184453966090103,0.291262090057425,0.377010905176269,0.00802451326376947,0.121418800122326,0.00804404212985271,0.177909197228477,1450.24992132619,61.9480426572239,10.1567297344188,1.47255018621842,320.096694776429,33.5832441448759,321.032733994244,125.529346625217,"NA0529"
-86.15,39.77,103,-1,64,286,0.91780180525,0.811695658931,0.917801799781,0.811695658931,-86.15,39.77,254.890382554796,0.514599809097865,0.263257966391624,10.8250486737206,11.5492451077416,3.01671868278867,937.318728492374,29.6061871241009,-8.11878587329199,37.724972800603,20.4482345883808,-1.71998301621467,22.3849434322781,-1.86321001015012,1030.49753437345,114.165509662931,59.5262604970781,19.6329267895411,318.926096598307,199.653548225524,301.031095958891,199.683347429548,456.230099885132,0.00438159130417878,0.0019502340382097,0.121496025681087,0.0215314192900462,0.00300545098109141,128.589939132985,0.0486346964949801,0.237207942086973,0.0938563329143284,0.0716244135039165,1.13260666573486,0.0719225314864565,0.282581165986463,368.003055481605,6.31407946000977,10.8435922959691,0.575467306665498,46.617515673921,80.4688548816644,39.9736461592967,81.5557664168552,"NA0414"
-77.03,39.03,104,-1,73,348,0.92512920443,0.841681600489,0.925129202732,0.841681600489,-77.03,39.03,88.1260891263447,0.631614849680946,0.394241272930115,12.551270257859,11.7002087244912,3.26716381406027,849.833948528956,30.3838352021717,-4.88921604080806,35.2730511256627,22.2990224626329,1.32537520928161,23.2864854297941,1.31907779501662,1047.2784171937,105.125106327117,71.1529164389958,11.3861787432716,295.633039686415,227.642443460131,292.565722268725,227.642443460131,2451.44916542824,0.00157973312124002,0.00131155404722408,0.288821271840017,0.149117367515501,0.00455880264964444,91.9906639940598,0.159127764824401,0.575718730357733,0.396557523718966,1.8094387552755,0.430605149401358,0.260084968005978,0.418507971764887,1265.08288509527,17.3695035682887,6.11789836149053,0.707210656619625,99.1494547946973,117.51205255537,106.75890231555,117.51205255537,"NA0413"
-90.67,38.53,105,-1,107,310,0.842762541734,0.626355226783,0.842762541314,0.626355226783,-90.67,38.53,183.963670518663,0.624948041306602,0.341668632531923,12.5549499420893,12.8788451240176,3.21951018817841,929.135119241381,31.8369991968548,-7.5499509781126,39.3869500538659,18.1135501256065,-0.102302527280584,24.0647840348501,-0.102302527280584,988.157316662016,107.625445653522,49.218621753511,19.7392755841452,297.53797210209,178.960355001783,270.177824958922,178.960355001783,859.077920763334,0.00559138478649796,0.00148958396676292,0.0432087113944203,0.409674614353815,0.0199691443826646,227.509906385714,0.0185459453055253,0.175502684376926,0.152969471102576,15.5901580265894,0.0824875209668141,0.113702628231074,0.0824875209668141,504.67227441263,14.8765318930938,9.39213456302308,2.21189268896445,28.5594364959027,96.6600151200699,11.8303166718603,96.6600151200699,"NA0804"
-91,39.02,106,-1,122,303,0.799777929671,0.671822932129,0.799777930221,0.671822932129,-91,39.02,198.940840424084,0.634690779154418,0.317958414554596,12.0660861281098,12.5946864612767,3.12498356084355,947.092104051934,31.5840711749968,-8.04972582957784,39.6337971296467,21.4647102668637,-0.831032407271569,23.7693922949619,-0.831032407271569,967.777218677959,109.69375822974,42.6078210424204,24.0578998190458,304.605129554623,157.063254434554,279.87422805536,157.063254434554,905.29195477851,0.0023949864450739,0.000708082283784339,0.0771484115987951,0.0436160060918587,0.00496268798108005,160.520397773754,0.0457244296015685,0.127087741723442,0.0734945176029085,0.520719063537337,0.188570258565089,0.0335415974528388,0.188570258565089,165.498087005743,18.8718447061646,3.79795442560185,3.63366714581116,81.3585026195614,58.8903020200205,55.0820857699757,58.8903020200205,"NA0804"
-90.25,37.5,107,-1,96,322,0.874316751324,0.197853123958,0.874316745526,0.197853123958,-90.25,37.5,227.101647212588,0.698889572044899,0.391040073900387,12.7776170270196,13.3562529826986,3.40278266627213,891.388161494814,31.8658002656082,-6.83881254853873,38.7046127319336,12.8149376408807,2.03574430454394,23.8635522579325,0.666388807882523,1137.11232994343,118.529333180395,66.6231951220282,16.8003179615942,340.054092407227,235.417212124529,289.457493749158,235.635720877812,3544.82119973195,0.00248256206541662,0.000722532765152616,0.0805288521409485,0.133032384322366,0.00466823943674128,97.0098929604807,0.08588748301863,0.140548267294012,0.144574263611024,0.102083339152747,14.4587689548942,0.106124653958388,0.0776398995475213,1010.12103800489,15.0725078199151,30.1472265865378,0.590198350587351,143.249016809727,278.811362691804,8.10897283454742,290.088632025788,"NA0404"
-90.52,38.5,108,-1,96,267,0.832463760562,0.523545442226,0.832463754768,0.523545442226,-90.52,38.5,175.876379689863,0.608220676741292,0.335734711779702,12.6163666171412,12.6976713826579,3.18552868212423,931.628538070186,31.8144735520886,-7.4122593556681,39.2267328693021,17.9987905410028,-0.0649152047661764,24.1606319489018,-0.0649152047661764,987.719986454133,106.478361683507,49.9951656095443,19.1848660745928,295.867141723633,181.899886346632,269.095724782636,181.899886346632,693.795129305405,0.00614486447027859,0.00163782114622194,0.0539577180394603,0.47789883532575,0.0215718572088105,214.050689700559,0.0189275528215521,0.275990255556748,0.255081029164628,17.3604478426647,0.0961846851279318,0.130635678780498,0.0961846851279318,507.531959338869,10.6916340194866,7.84761447196265,1.40482704842473,20.4310803245066,83.2455737553493,5.47905571463738,83.2455737553493,"NA0804"
