34.85,-85.8
36.2667,-92.6167
34.9017,-92.3983
34.6833,-94.3667
33.1667,-93.9
33.2788,-111.1106
31.4833,-110.6833
33.85,-109.1667
31.3333,-110.3333
32.5,-110.75
39,-122.45
37.8833,-122
36.0667,-121.6
39.8333,-121.7
38.35,-121.45
33.7333,-115.8167
38.3667,-119.75
33.8,-118.0833
36.35,-121.5
34.0167,-116.1667
41.7667,-121.5167
38.0833,-112.6667
36.5333,-121.8333
40.4333,-121.4167
37.95,-121.8667
33.7167,-117.5833
33.7333,-118.3667
34.2167,-118.0667
38.4667,-121.2
36.0833,-122.8667
37.8,-122.4167
38.15,-121.3
34.0833,-118.6
37.5333,-118.2333
38.5667,-121.7333
39.65,-102.55
40.15,-105.3667
32.8333,-105.3333
40.3667,-105.3167
41.6667,-72.5333
41.8167,-72.8833
41.5333,-72.75
41.2667,-72.9167
41.8,-72.2333
41.2833,-73.45
26.7167,-81.6667
28.7333,-82.4167
29.6667,-82.3333
27.6167,-81.3333
24.6833,-81.3667
30.85,-86.8
28,-81.65
27.8333,-80.55
26.2313,-80.157
26.064,-80.3167
28.0833,-80.9667
27.7667,-82.3333
30.5167,-86.5
28.5,-81
29,-82.3833
28.3167,-82.05
25.6667,-80.2833
26.3667,-81.5167
29.3167,-82.6667
28.1167,-81.4
29.55,-81.2167
25.1833,-80.85
30.8083,-85.2117
29.4,-82.8
29.0833,-82.6333
28.5333,-82.3167
29.8333,-82.5833
27.4333,-81.5333
25.4833,-80.5
24.95,-80.6
27.55,-80.9667
28.5,-80.7167
27.5,-82.5667
27.2833,-80.8333
28.05,-82.7333
26.7667,-80.1
26.65,-80.1667
26.4333,-80.15
25.7617,-81.7183
26.4333,-82.0833
25.6667,-79.9167
28.35,-81.2333
27.8,-82.75
30.45,-84.3
28.05,-82.35
28.1167,-82.5833
27.85,-81.3667
28.7833,-81.3667
25.3833,-80.7333
28.8333,-82.2167
32.7333,-83.5833
34.9,-85
33.3667,-81.9167
31.6833,-81.3
33.1667,-84.0167
34.8167,-85.4
31.3595,-81.5453
33.6167,-84.0667
33.1,-83.7333
32.85,-84.4167
42.4833,-90.7
42.0167,-90.4667
41.7333,-91.6167
43.1833,-91.9
40.5833,-91.6833
40.75,-95.7
43.1333,-91.2167
43.0833,-115.0833
46.45,-114.7167
43.7,-116.1333
43.9667,-112.2667
43.1833,-114.65
43.1548,-113.622
42.65,-113.3667
42.2845,-113.6485
42.245,-112.4817
45.3667,-116.4333
42.3782,-112.9948
42.1667,-113.9833
44.8833,-115.3833
39.7333,-90.4333
41.5833,-89.5167
38.7,-90.1
40.1167,-89.9667
40.3833,-90.7833
40.3833,-91.4
38.9333,-85.4167
39.95,-86.25
39.0333,-87.2333
39.6833,-85.2333
39.0833,-86.3167
41.3833,-85.4167
39.8,-87.1167
37.0333,-97.05
38.7167,-96.9333
38.0667,-97.4667
38.35,-85.5
31.2667,-92.4667
30,-90.4583
31.5167,-92.4667
30.3833,-91.6
31.4847,-93.0712
30.35,-89.6667
29.95,-90.1167
32.3667,-93.7167
30.6167,-92.05
41.7,-70.2833
42.1167,-71.6167
41.7833,-70.0167
41.6333,-70.9667
42.5667,-72.5167
42.4333,-71.4167
41.6,-70.5733
42.1333,-72.55
42.3667,-72.6
42.4333,-71.8
42.7,-70.9167
42.15,-73.3333
42.0167,-70.1167
39.4167,-77.1833
39.55,-76.2333
38.2167,-75.4667
38.7333,-76.8167
39.0667,-76.6833
39.1667,-77.3667
44.7333,-68.7333
44.5333,-68.9
42.55,-86.0167
42.2667,-83.7167
42.3333,-84.0333
46.35,-85.95
43.25,-84.4167
43.2333,-86.1667
42.7667,-83.5333
41.85,-84.6
42.4333,-84.9
43.0333,-85.9167
43.8333,-85.9333
43.25,-85.5833
43,-83.25
43.35,-84
42.0833,-84.05
46.6833,-85.1333
47.7833,-91.9167
47.45,-94.8667
