"Longitude","Latitude","SiteID","year","S","N","p1","p2","p3","p4","Longitude.1","Latitude.1","alt.mean","ndviJun.mean","ndviDec.mean","mat.mean","mdr.mean","iso.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twetq.mean","tdryq.mean","twarmq.mean","tcoldq.mean","ap.mean","pwet.mean","pdry.mean","pseas.mean","pwetq.mean","pdryq.mean","pwarmq.mean","pcoldq.mean","alt.var","ndviJun.var","ndviDec.var","mat.var","mdr.var","iso.var","tseas.var","tmax.var","tmin.var","tar.var","twetq.var","tdryq.var","twarmq.var","tcoldq.var","ap.var","pwet.var","pdry.var","pseas.var","pwetq.var","pdryq.var","pwarmq.var","pcoldq.var","biome"
-86.53,34.1,"L105249",109,57,7400,0.99886574965,0.835397536192,0.998865451552,0.835397570255,-86.53,34.1,242.947658415764,0.648742277776041,0.488699219880566,15.5365027304619,13.170174091093,3.86815776748042,753.052164385396,31.9306478192729,-1.64878104867474,33.5794288881363,7.59039878076123,21.0496616978799,24.913838847991,5.4691468592613,1432.92067792339,164.29217972294,79.2815258887506,18.7209501574116,428.151430191532,276.481478783392,315.909614316879,399.212136545489,1593.47763675524,0.000831774347607831,0.00106866242031073,0.0921051411035614,0.0327033145820326,0.00319920185369546,45.0414093117176,0.0819670249360352,0.12498370872773,0.0473451933233046,1.26629307580734,0.0739832868684783,0.0654298938242031,0.156829735795276,256.726167310378,1.21496249602823,7.76817264462492,0.465386839324533,13.9927984116651,24.5224614310616,26.0746159049907,27.3995943964867,"NA0402"
-93.14253,36.17153,"L105252",109,57,3730,0.997447254471,0.957326636356,0.997447032782,0.957326637584,-93.14253,36.17153,394.146098652824,0.715624194653308,0.447099894285202,13.9798503156568,13.1022575097006,3.50712612808728,825.90758676998,32.1493490875744,-4.68485348341895,36.8342023755683,15.6957411375202,2.9224202359309,24.3302482229764,2.9224202359309,1153.71174996798,134.449372463539,58.6518707900751,20.2813540286705,355.189323550365,220.438491321001,277.936234521084,220.438491321001,9201.85215361335,0.000841439723441859,0.000466811238159289,0.0536350944706891,0.473197109026793,0.00798039846317775,163.261615997144,0.389127970069466,0.277002934735551,1.16240320508021,4.32750225080574,0.0714561908050391,0.0777862436587394,0.0714561908050391,1234.61177429949,41.5581318802333,11.245185045581,0.482081340800817,163.734699351019,161.263925584056,101.578615919515,161.263925584056,"NA0412"
-76.08,35.77,"L105254",109,60,17359,0.999552144371,0.0564232985297,0.999551929929,0.056423339856,-76.08,35.77,5.52253736555576,0.530375953763723,0.474592186367283,16.2536970887865,10.7466440541404,3.50671075071607,706.643169948033,30.8935261453901,0.718711787435625,30.174814258303,24.823780979429,12.1895860263279,25.0776313032423,6.93951349599021,1298.34477451869,152.427374431065,81.6461896896362,20.3638638428279,421.258138929095,263.192723682948,414.993305751256,290.484210968018,2.67141589979593,0.021412239653813,0.0233242138130702,0.0891182710738446,0.601852825103791,0.0246492182247222,104.581687907999,0.0898750296547771,0.383052748925917,0.782716311516824,0.0412532648027979,0.248289635095267,0.0212395373439195,0.190928251654471,1246.1456631377,5.25912590229018,12.8956583394512,3.98726644141966,65.1772373078872,308.08670011185,94.5643332971236,104.440902683429,"NA0517"
-85.10859,34.15593,"L105355",109,64,12490,0.999294473045,0.123869711083,0.999294348242,0.123869724002,-85.10859,34.15593,271.949804396856,0.650657806131575,0.539213333338026,15.1960579856994,13.3606743282742,3.95994267387996,742.417585100446,31.5095292651464,-1.81925615999434,33.3287853664822,7.17405582609631,20.5654819730728,24.4921768127926,5.32927354176839,1388.94332449777,160.441485692584,81.3390907408699,17.7306762876965,420.40674312531,273.138594854446,318.274087572855,384.164936852834,2270.97591067596,0.000960485239003519,0.00062616980066424,0.0431938224919763,0.0690926467155564,0.00348017670786905,124.639796111544,0.0689475716433782,0.0923807995925469,0.156638441984819,0.569938821909082,0.125934408758367,0.0372333472565679,0.0917274175340393,863.332939880716,23.3269269850958,4.3214261598912,0.455087321196763,89.7907449837476,31.883879018102,50.0582856040999,100.906019357008,"NA0403"
-93.905,30.0741,"L105358",109,59,5622,0.998367599063,0.0117019944437,0.998367398307,0.0117019951237,-93.905,30.0741,10.5098214930501,0.552544131875038,0.512346239953205,19.7427902879386,11.1055977426726,3.84089847268729,633.931133401805,33.14284324646,4.64575728465771,28.4970861303395,26.3905774478255,15.8021638968895,27.3837843598991,11.1206070308028,1428.37694681102,151.008520981361,88.0250327011635,16.9323160072853,420.634435719457,276.218399310934,400.610004819673,346.656868770205,60.7149135569432,0.00392291893631627,0.00657639303506239,0.111497974803533,1.06431053983641,0.0372036022114207,83.4354895415022,0.204034207356719,0.784436598042094,1.64692223337637,0.448493045249226,0.0900140490608738,0.0468238578208899,0.232981423702359,742.556669077027,14.707751225052,23.1301130940858,3.25823270383005,210.797317866088,146.098860340998,585.33419809398,246.531703998083,"NA0701"
-112.2154,33.22524,"L105359",109,78,59093,0.999850145169,0.175544731468,0.99985012502,0.175544741739,-112.2154,33.22524,391.580729500192,0.230131131215174,0.23666593530139,21.1529497553091,17.2439332555552,4.51691314822338,770.018730788934,40.5981035701564,2.87105551508606,37.727047842057,29.3303268932905,24.5112142093846,31.1642858161301,11.6203935498097,204.581108218334,33.326217057275,2.71133709344708,50.1410094089195,76.9715038362097,12.7142835366921,60.5138505404113,62.3301764316246,4861.59125350906,0.00559557559650905,0.00247457439108711,0.0917640298704562,0.2737892778947,0.00374423155528442,109.253020043435,0.192149170223227,0.25944395732085,0.53152629955943,19.1385213759775,0.106407646312389,0.111056760125732,0.105445617335806,544.829775409149,17.8680667763945,0.23360395795215,13.5840008632524,70.4189538119374,4.96586739908218,55.7013535493607,66.7873765311002,"NA1310"
-99.683333,34.333333,"L105360",109,63,7540,0.998752009459,0.750244122762,0.998751891783,0.750244129446,-99.683333,34.333333,455.922707895132,0.339530158042908,0.335509059979365,16.6588362767146,14.9767969424908,3.71704087624183,869.860659555288,36.2349257249099,-3.56001526759221,39.7949406550481,23.490511732835,5.22678231459398,27.7100952735314,5.21720220859234,611.570297475962,97.7513147207407,18.9935025581947,47.9135262122521,230.793591308594,67.4939323425293,189.991349205604,67.4959234971267,2245.41929591592,0.000595514308144468,0.00138664490039239,0.0256892984278273,0.0447748525892726,0.00415467428039998,97.0363659614733,0.0136740598480034,0.0503032128974299,0.0854949512323891,2.80024468788632,0.0417326756517972,0.0217764385537259,0.0469681861057398,889.776399752362,44.9523748900521,6.56861337097288,6.62166064331309,79.3064556395126,53.0292515318751,6.91927335622223,53.035759662844,"NA0803"
-94.97,45.2,"L105362",109,34,4132,0.998783293627,0.589410680424,0.998774127688,0.589440050183,-94.97,45.2,350.845195332512,0.557635242333178,0.104112251860196,6.26508443863665,11.8530367085191,2.49991746808662,1200.94128217853,28.6822510703665,-18.0059458310487,46.6881968388792,20.8113678791484,-10.2563840991161,20.8113678791484,-10.2563840991161,653.176289542777,102.350931386479,18.1214726713837,51.9217354196017,277.350067388816,57.5256050610151,277.350067388816,57.5256050610151,526.816370424164,0.00171749760555463,0.000107021911984265,0.0333272545821276,0.00416262464439897,4.03717090417469e-06,27.0290285912612,0.0233655247758999,0.0695668420134366,0.0226973786546157,0.0191780049613983,0.0590246065229959,0.0191780049613983,0.0590246065229959,3653.07714954043,113.605705107727,1.01589444337356,1.65090719889528,387.612092820598,4.49435530450142,387.612092820598,4.49435530450142,"NA0415"
-53.977,48.1618,"L105546",109,15,437,0.99365581993,0.919075324442,0.993161745983,0.919566868008,-53.977,48.1618,101.915394492069,0.516209317926775,0.304811609941616,4.52866790254237,7.64721382270425,2.62187708030313,710.963088213387,19.4524293349961,-9.16241665209754,28.6148458254539,-1.4806974550425,9.78120122117511,13.8802871219182,-4.27351900682611,1214.54125976562,119.402862031581,80.1129939192433,12.437685222949,342.998976885262,259.335900516833,284.139815508309,326.909094858978,3261.75653025184,0.00312239584004646,0.00464942664284914,0.0687848637304014,0.119817589207854,0.00177292025160709,397.075058335418,0.210303143963421,0.407317993231519,0.874769741203517,0.218864228320319,4.04841791490959,0.0458614361213951,0.209483625598008,2972.85046483936,26.3724996782214,22.46928955253,0.665885727954354,228.54777529991,269.156037045211,163.308184901039,150.689285198068,"NA0605"
-121.583,50.75,"L105548",109,20,641,0.99408297088,0.867721467788,0.993923187808,0.867849463562,-121.583,50.75,1257.843957901,0.537556742317975,0.308939656475559,3.63366167864297,10.4017124772072,3.11944347247481,762.212226867676,21.2399139404297,-11.6198251545429,32.8597390949726,-3.03846268816596,0.847365424007876,13.4063518643379,-6.02656081318855,446.66672039032,53.3542038202286,23.7915973365307,24.3139999508858,148.478105902672,82.2208291888237,114.234102368355,138.288831233978,69297.3962774618,0.00122705162295966,0.00643264537502611,2.14263925329032,0.1037631522061,0.00245760524606993,789.006884109347,3.46296297367926,2.003679447338,1.20480327011979,32.4139296804221,6.08703079529823,3.07921124002129,1.14976701310582,4836.51502216879,125.696589819637,23.582254002008,8.10339255425577,1005.72186017954,291.057462814072,135.835210156252,928.640545059766,"NA0507"
