"Longitude","Latitude","SiteID","year","S","N","logS","logN","p1","p2","p3","p4","predS","predN","predlogS","predlogN"
-116.86,36.46,1008,2002,15,463,1.17609125905568,2.66558099101795,0.994115498029,0.0769524554308,0.993634078334,0.0774650752621,13.3623555613233,134.855225464489,1.13737401295662,2.30297728759635
-115.95,33.83,1009,2002,16,224,1.20411998265592,2.35024801833416,0.983171789758,0.599045825672,0.982698109817,0.599324104427,16.1258395672273,556.109998665838,1.18416355245347,2.55520122520613
-114.46,36,1010,2002,16,190,1.20411998265592,2.27875360095283,0.979026959427,0.636640864972,0.97855251053,0.636822761235,12.7377497145831,-398.198220853072,1.16316377697747,2.84398777766816
-118.15,36.72,1011,2002,10,123,1,2.0899051114394,0.982188637219,0.901772760429,0.979518903659,0.903365380492,9.79570888420255,494.362141167625,1.01215520773522,2.10845507478102
-115.4,35.04,1012,2002,17,361,1.23044892137827,2.55750720190566,0.990189941414,0.431202277276,0.98984393003,0.431628943009,14.1449046597823,413.435179766672,1.11237377176391,2.33454733537728
-123.31,44.63,1013,1999,16,1355,1.20411998265592,3.13193929521042,0.9983454201,0.696361135186,0.99812262246,0.699805791398,14.9328927800268,1890.61002673206,1.18977502678705,3.26882453331433
-123.31,44.63,1014,1999,15,1822,1.17609125905568,3.26054837263698,0.99898598928,0.735121359109,0.998773384467,0.741341433294,14.9328927800268,1890.61002673206,1.18977502678705,3.26882453331433
-123.31,44.63,1015,1999,14,2043,1.14612803567824,3.31026836663245,0.999236846678,0.49601839537,0.999010463141,0.509306485586,14.9328927800268,1890.61002673206,1.18977502678705,3.26882453331433
-123.31,44.63,1016,1999,12,1823,1.07918124604762,3.26078666865498,0.999385599978,0.129121286563,0.999055829295,0.14281736391,14.9328927800268,1890.61002673206,1.18977502678705,3.26882453331433
-123.31,44.63,1017,1999,18,2007,1.25527250510331,3.30254737248749,0.998772376366,0.443915913251,0.998643556771,0.446660977937,14.9328927800268,1890.61002673206,1.18977502678705,3.26882453331433
-123.31,44.63,1018,1999,20,2012,1.30102999566398,3.30362797638389,0.998564723767,0.870391676167,0.998468735771,0.870993643143,14.9328927800268,1890.61002673206,1.18977502678705,3.26882453331433
