"Longitude","Latitude","SiteID","year","S","N","logS","logN","p1","p2","p3","p4","predS","predN","predlogS","predlogN"
-73.58,45.62,10,-1,26,226,1.41497334797082,2.3541084391474,0.96754662808,0.663871692023,0.967522201466,0.663872047338,81.1569769347833,217.422373602346,1.78488156848997,2.53100100847481
-80.27,25.72,100,-1,71,313,1.85125834871908,2.49554433754645,0.916164290942,0.133072983504,0.91616429626,0.133072983504,70.1053706872899,331.440696510823,1.81358751867878,2.50874974621704
-82.43,29.68,101,-1,43,265,1.63346845557959,2.42324587393681,0.947958590426,0.689214821717,0.947958546593,0.689214821718,75.9210894361788,361.205283887833,1.83733948173104,2.55082073205533
-82.33,29.67,102,-1,123,534,2.0899051114394,2.72754125702856,0.914275904261,0.000120489129495,0.914275904936,0.000120489129495,76.334369391786,377.943121501754,1.86304069695417,2.55819107448593
-86.15,39.77,103,-1,64,286,1.80617997398389,2.45636603312904,0.91780180525,0.811695658931,0.917801799781,0.811695658931,74.8093360487586,317.749632171898,1.79346869658927,2.40268218298037
-77.03,39.03,104,-1,73,348,1.86332286012046,2.54157924394658,0.92512920443,0.841681600489,0.925129202732,0.841681600489,76.5498161165975,340.080660979232,1.79877328332751,2.4974508752256
-90.67,38.53,105,-1,107,310,2.02938377768521,2.49136169383427,0.842762541734,0.626355226783,0.842762541314,0.626355226783,84.6819802476316,229.165744962126,1.89910302416036,2.37237924648181
-91,39.02,106,-1,122,303,2.08635983067475,2.4814426285023,0.799777929671,0.671822932129,0.799777930221,0.671822932129,72.0014477619599,254.356730963183,1.84292902481622,2.31691040834156
-90.25,37.5,107,-1,96,322,1.98227123303957,2.50785587169583,0.874316751324,0.197853123958,0.874316745526,0.197853123958,71.3525002508402,325.532342544615,1.66394894763311,2.44211004037497
-90.52,38.5,108,-1,96,267,1.98227123303957,2.42651126136458,0.832463760562,0.523545442226,0.832463754768,0.523545442226,81.587076919705,228.235671964329,1.89380332393717,2.37724950765555
