,SiteID,EnvPred
158,11006.0,1.0
159,11006.0,1.0
160,11006.0,1.0
161,11006.0,1.0
162,11006.0,1.0
163,11006.0,1.0
164,11006.0,1.0
165,11006.0,1.0
166,11006.0,1.0
167,11006.0,1.0
168,11006.0,1.0
169,11006.0,1.0
170,11006.0,1.0
171,11007.0,86.0
172,11007.0,57.0
173,11007.0,44.0
174,11007.0,37.0
175,11007.0,31.0
176,11007.0,27.0
177,11007.0,24.0
178,11007.0,21.0
179,11007.0,19.0
180,11007.0,17.0
181,11007.0,16.0
182,11007.0,14.0
183,11007.0,13.0
184,11007.0,12.0
185,11007.0,11.0
186,11007.0,10.0
187,11007.0,9.0
188,11007.0,8.0
189,11007.0,8.0
190,11007.0,7.0
191,11007.0,7.0
192,11007.0,6.0
193,11007.0,6.0
194,11007.0,5.0
195,11007.0,5.0
196,11007.0,5.0
197,11007.0,4.0
198,11007.0,4.0
199,11007.0,4.0
200,11007.0,3.0
201,11007.0,3.0
202,11007.0,3.0
203,11007.0,3.0
204,11007.0,3.0
205,11007.0,2.0
206,11007.0,2.0
207,11007.0,2.0
208,11007.0,2.0
209,11007.0,2.0
210,11007.0,2.0
211,11007.0,2.0
212,11007.0,2.0
213,11007.0,1.0
214,11007.0,1.0
215,11007.0,1.0
216,11007.0,1.0
217,11007.0,1.0
218,11007.0,1.0
219,11007.0,1.0
220,11007.0,1.0
221,11007.0,1.0
222,11007.0,1.0
223,11007.0,1.0
224,11007.0,1.0
225,11007.0,1.0
226,11007.0,1.0
227,11007.0,1.0
228,11009.0,50.0
229,11009.0,32.0
230,11009.0,25.0
231,11009.0,20.0
232,11009.0,17.0
233,11009.0,14.0
234,11009.0,12.0
235,11009.0,11.0
236,11009.0,10.0
237,11009.0,9.0
238,11009.0,8.0
239,11009.0,7.0
240,11009.0,6.0
241,11009.0,6.0
242,11009.0,5.0
243,11009.0,5.0
244,11009.0,4.0
245,11009.0,4.0
246,11009.0,3.0
247,11009.0,3.0
248,11009.0,3.0
249,11009.0,3.0
250,11009.0,2.0
251,11009.0,2.0
252,11009.0,2.0
253,11009.0,2.0
254,11009.0,2.0
255,11009.0,2.0
256,11009.0,1.0
257,11009.0,1.0
258,11009.0,1.0
259,11009.0,1.0
260,11009.0,1.0
261,11009.0,1.0
262,11009.0,1.0
263,11009.0,1.0
264,11009.0,1.0
265,11009.0,1.0
266,11009.0,1.0
267,11009.0,1.0
268,11010.0,150.0
269,11010.0,95.0
270,11010.0,71.0
271,11010.0,57.0
272,11010.0,48.0
273,11010.0,40.0
274,11010.0,35.0
275,11010.0,30.0
276,11010.0,26.0
277,11010.0,23.0
278,11010.0,20.0
279,11010.0,18.0
280,11010.0,16.0
281,11010.0,14.0
282,11010.0,13.0
283,11010.0,12.0
284,11010.0,10.0
285,11010.0,9.0
286,11010.0,8.0
287,11010.0,8.0
288,11010.0,7.0
289,11010.0,6.0
290,11010.0,6.0
291,11010.0,5.0
292,11010.0,5.0
293,11010.0,4.0
294,11010.0,4.0
295,11010.0,3.0
296,11010.0,3.0
297,11010.0,3.0
298,11010.0,3.0
299,11010.0,2.0
300,11010.0,2.0
301,11010.0,2.0
302,11010.0,2.0
303,11010.0,2.0
304,11010.0,1.0
305,11010.0,1.0
306,11010.0,1.0
307,11010.0,1.0
308,11010.0,1.0
309,11010.0,1.0
310,11010.0,1.0
311,11010.0,1.0
312,11010.0,1.0
313,11010.0,1.0
314,11010.0,1.0
315,11020.0,88.0
316,11020.0,56.0
317,11020.0,43.0
318,11020.0,35.0
319,11020.0,29.0
320,11020.0,25.0
321,11020.0,22.0
322,11020.0,19.0
323,11020.0,17.0
324,11020.0,15.0
325,11020.0,13.0
326,11020.0,12.0
327,11020.0,10.0
328,11020.0,9.0
329,11020.0,9.0
330,11020.0,8.0
331,11020.0,7.0
332,11020.0,6.0
333,11020.0,6.0
334,11020.0,5.0
335,11020.0,5.0
336,11020.0,4.0
337,11020.0,4.0
338,11020.0,4.0
339,11020.0,3.0
340,11020.0,3.0
341,11020.0,3.0
342,11020.0,3.0
343,11020.0,2.0
344,11020.0,2.0
345,11020.0,2.0
346,11020.0,2.0
347,11020.0,2.0
348,11020.0,1.0
349,11020.0,1.0
350,11020.0,1.0
351,11020.0,1.0
352,11020.0,1.0
353,11020.0,1.0
354,11020.0,1.0
355,11020.0,1.0
356,11020.0,1.0
357,11020.0,1.0
358,11020.0,1.0
359,11020.0,1.0
360,11022.0,81.0
361,11022.0,54.0
362,11022.0,43.0
363,11022.0,36.0
364,11022.0,31.0
365,11022.0,27.0
366,11022.0,24.0
367,11022.0,22.0
368,11022.0,20.0
369,11022.0,18.0
370,11022.0,16.0
371,11022.0,15.0
372,11022.0,14.0
373,11022.0,13.0
374,11022.0,12.0
375,11022.0,11.0
376,11022.0,10.0
377,11022.0,9.0
378,11022.0,9.0
379,11022.0,8.0
380,11022.0,7.0
381,11022.0,7.0
382,11022.0,7.0
383,11022.0,6.0
384,11022.0,6.0
385,11022.0,5.0
386,11022.0,5.0
387,11022.0,5.0
388,11022.0,4.0
389,11022.0,4.0
390,11022.0,4.0
391,11022.0,4.0
392,11022.0,3.0
393,11022.0,3.0
394,11022.0,3.0
395,11022.0,3.0
396,11022.0,3.0
397,11022.0,3.0
398,11022.0,2.0
399,11022.0,2.0
400,11022.0,2.0
401,11022.0,2.0
402,11022.0,2.0
403,11022.0,2.0
404,11022.0,2.0
405,11022.0,2.0
406,11022.0,1.0
407,11022.0,1.0
408,11022.0,1.0
409,11022.0,1.0
410,11022.0,1.0
411,11022.0,1.0
412,11022.0,1.0
413,11022.0,1.0
414,11022.0,1.0
415,11022.0,1.0
416,11022.0,1.0
417,11022.0,1.0
418,11022.0,1.0
419,11022.0,1.0
420,11022.0,1.0
421,11022.0,1.0
422,11022.0,1.0
423,11022.0,1.0
424,11033.0,79.0
425,11033.0,49.0
426,11033.0,36.0
427,11033.0,29.0
428,11033.0,23.0
429,11033.0,20.0
430,11033.0,17.0
431,11033.0,14.0
432,11033.0,12.0
433,11033.0,11.0
434,11033.0,9.0
435,11033.0,8.0
436,11033.0,7.0
437,11033.0,6.0
438,11033.0,6.0
439,11033.0,5.0
440,11033.0,4.0
441,11033.0,4.0
442,11033.0,3.0
443,11033.0,3.0
444,11033.0,3.0
445,11033.0,2.0
446,11033.0,2.0
447,11033.0,2.0
448,11033.0,2.0
449,11033.0,2.0
450,11033.0,1.0
451,11033.0,1.0
452,11033.0,1.0
453,11033.0,1.0
454,11033.0,1.0
455,11033.0,1.0
456,11033.0,1.0
457,11033.0,1.0
458,11033.0,1.0
459,11034.0,84.0
460,11034.0,54.0
461,11034.0,41.0
462,11034.0,33.0
463,11034.0,28.0
464,11034.0,24.0
465,11034.0,20.0
466,11034.0,18.0
467,11034.0,16.0
468,11034.0,14.0
469,11034.0,12.0
470,11034.0,11.0
471,11034.0,10.0
472,11034.0,9.0
473,11034.0,8.0
474,11034.0,7.0
475,11034.0,7.0
476,11034.0,6.0
477,11034.0,5.0
478,11034.0,5.0
479,11034.0,4.0
480,11034.0,4.0
481,11034.0,4.0
482,11034.0,3.0
483,11034.0,3.0
484,11034.0,3.0
485,11034.0,3.0
486,11034.0,2.0
487,11034.0,2.0
488,11034.0,2.0
489,11034.0,2.0
490,11034.0,2.0
491,11034.0,1.0
492,11034.0,1.0
493,11034.0,1.0
494,11034.0,1.0
495,11034.0,1.0
496,11034.0,1.0
497,11034.0,1.0
498,11034.0,1.0
499,11034.0,1.0
500,11034.0,1.0
501,11034.0,1.0
502,11034.0,1.0
503,11045.0,93.0
504,11045.0,62.0
505,11045.0,49.0
506,11045.0,40.0
507,11045.0,35.0
508,11045.0,30.0
509,11045.0,27.0
510,11045.0,24.0
511,11045.0,21.0
512,11045.0,19.0
513,11045.0,18.0
514,11045.0,16.0
515,11045.0,15.0
516,11045.0,13.0
517,11045.0,12.0
518,11045.0,11.0
519,11045.0,10.0
520,11045.0,10.0
521,11045.0,9.0
522,11045.0,8.0
523,11045.0,8.0
524,11045.0,7.0
525,11045.0,7.0
526,11045.0,6.0
527,11045.0,6.0
528,11045.0,5.0
529,11045.0,5.0
530,11045.0,5.0
531,11045.0,4.0
532,11045.0,4.0
533,11045.0,4.0
534,11045.0,4.0
535,11045.0,3.0
536,11045.0,3.0
537,11045.0,3.0
538,11045.0,3.0
539,11045.0,3.0
540,11045.0,2.0
541,11045.0,2.0
542,11045.0,2.0
543,11045.0,2.0
544,11045.0,2.0
545,11045.0,2.0
546,11045.0,2.0
547,11045.0,2.0
548,11045.0,1.0
549,11045.0,1.0
550,11045.0,1.0
551,11045.0,1.0
552,11045.0,1.0
553,11045.0,1.0
554,11045.0,1.0
555,11045.0,1.0
556,11045.0,1.0
557,11045.0,1.0
558,11045.0,1.0
559,11045.0,1.0
560,11045.0,1.0
561,11045.0,1.0
562,11045.0,1.0
563,11045.0,1.0
564,11053.0,80.0
565,11053.0,51.0
566,11053.0,39.0
567,11053.0,32.0
568,11053.0,27.0
569,11053.0,23.0
570,11053.0,20.0
571,11053.0,17.0
572,11053.0,15.0
573,11053.0,13.0
574,11053.0,12.0
575,11053.0,11.0
576,11053.0,10.0
577,11053.0,9.0
578,11053.0,8.0
579,11053.0,7.0
580,11053.0,6.0
581,11053.0,6.0
582,11053.0,5.0
583,11053.0,5.0
584,11053.0,4.0
585,11053.0,4.0
586,11053.0,4.0
587,11053.0,3.0
588,11053.0,3.0
589,11053.0,3.0
590,11053.0,3.0
591,11053.0,2.0
592,11053.0,2.0
593,11053.0,2.0
594,11053.0,2.0
595,11053.0,2.0
596,11053.0,1.0
597,11053.0,1.0
598,11053.0,1.0
599,11053.0,1.0
600,11053.0,1.0
601,11053.0,1.0
602,11053.0,1.0
603,11053.0,1.0
604,11053.0,1.0
605,11053.0,1.0
606,11053.0,1.0
607,11053.0,1.0
608,11057.0,69.0
609,11057.0,45.0
610,11057.0,35.0
611,11057.0,29.0
612,11057.0,24.0
613,11057.0,21.0
614,11057.0,18.0
615,11057.0,16.0
616,11057.0,14.0
617,11057.0,13.0
618,11057.0,12.0
619,11057.0,10.0
620,11057.0,9.0
621,11057.0,9.0
622,11057.0,8.0
623,11057.0,7.0
624,11057.0,7.0
625,11057.0,6.0
626,11057.0,5.0
627,11057.0,5.0
628,11057.0,5.0
629,11057.0,4.0
630,11057.0,4.0
631,11057.0,4.0
632,11057.0,3.0
633,11057.0,3.0
634,11057.0,3.0
635,11057.0,3.0
636,11057.0,2.0
637,11057.0,2.0
638,11057.0,2.0
639,11057.0,2.0
640,11057.0,2.0
641,11057.0,2.0
642,11057.0,2.0
643,11057.0,1.0
644,11057.0,1.0
645,11057.0,1.0
646,11057.0,1.0
647,11057.0,1.0
648,11057.0,1.0
649,11057.0,1.0
650,11057.0,1.0
651,11057.0,1.0
652,11057.0,1.0
653,11057.0,1.0
654,11057.0,1.0
655,11057.0,1.0
656,11058.0,75.0
657,11058.0,47.0
658,11058.0,35.0
659,11058.0,28.0
660,11058.0,23.0
661,11058.0,19.0
662,11058.0,16.0
663,11058.0,14.0
664,11058.0,12.0
665,11058.0,11.0
666,11058.0,9.0
667,11058.0,8.0
668,11058.0,7.0
669,11058.0,6.0
670,11058.0,6.0
671,11058.0,5.0
672,11058.0,4.0
673,11058.0,4.0
674,11058.0,4.0
675,11058.0,3.0
676,11058.0,3.0
677,11058.0,3.0
678,11058.0,2.0
679,11058.0,2.0
680,11058.0,2.0
681,11058.0,2.0
682,11058.0,1.0
683,11058.0,1.0
684,11058.0,1.0
685,11058.0,1.0
686,11058.0,1.0
687,11058.0,1.0
688,11058.0,1.0
689,11058.0,1.0
690,11058.0,1.0
691,11058.0,1.0
692,11065.0,117.0
693,11065.0,75.0
694,11065.0,57.0
695,11065.0,46.0
696,11065.0,38.0
697,11065.0,33.0
698,11065.0,28.0
699,11065.0,24.0
700,11065.0,22.0
701,11065.0,19.0
702,11065.0,17.0
703,11065.0,15.0
704,11065.0,13.0
705,11065.0,12.0
706,11065.0,11.0
707,11065.0,10.0
708,11065.0,9.0
709,11065.0,8.0
710,11065.0,7.0
711,11065.0,7.0
712,11065.0,6.0
713,11065.0,5.0
714,11065.0,5.0
715,11065.0,5.0
716,11065.0,4.0
717,11065.0,4.0
718,11065.0,3.0
719,11065.0,3.0
720,11065.0,3.0
721,11065.0,3.0
722,11065.0,2.0
723,11065.0,2.0
724,11065.0,2.0
725,11065.0,2.0
726,11065.0,2.0
727,11065.0,2.0
728,11065.0,1.0
729,11065.0,1.0
730,11065.0,1.0
731,11065.0,1.0
732,11065.0,1.0
733,11065.0,1.0
734,11065.0,1.0
735,11065.0,1.0
736,11065.0,1.0
737,11065.0,1.0
738,11065.0,1.0
739,11067.0,81.0
740,11067.0,53.0
741,11067.0,41.0
742,11067.0,34.0
743,11067.0,29.0
744,11067.0,25.0
745,11067.0,22.0
746,11067.0,19.0
747,11067.0,17.0
748,11067.0,15.0
749,11067.0,14.0
750,11067.0,12.0
751,11067.0,11.0
752,11067.0,10.0
753,11067.0,9.0
754,11067.0,8.0
755,11067.0,8.0
756,11067.0,7.0
757,11067.0,7.0
758,11067.0,6.0
759,11067.0,6.0
760,11067.0,5.0
761,11067.0,5.0
762,11067.0,4.0
763,11067.0,4.0
764,11067.0,4.0
765,11067.0,3.0
766,11067.0,3.0
767,11067.0,3.0
768,11067.0,3.0
769,11067.0,3.0
770,11067.0,2.0
771,11067.0,2.0
772,11067.0,2.0
773,11067.0,2.0
774,11067.0,2.0
775,11067.0,2.0
776,11067.0,1.0
777,11067.0,1.0
778,11067.0,1.0
779,11067.0,1.0
780,11067.0,1.0
781,11067.0,1.0
782,11067.0,1.0
783,11067.0,1.0
784,11067.0,1.0
785,11067.0,1.0
786,11067.0,1.0
787,11067.0,1.0
788,11067.0,1.0
789,11067.0,1.0
790,11068.0,80.0
791,11068.0,49.0
792,11068.0,36.0
793,11068.0,29.0
794,11068.0,24.0
795,11068.0,20.0
796,11068.0,17.0
797,11068.0,14.0
798,11068.0,12.0
799,11068.0,11.0
800,11068.0,9.0
801,11068.0,8.0
802,11068.0,7.0
803,11068.0,6.0
804,11068.0,6.0
805,11068.0,5.0
806,11068.0,4.0
807,11068.0,4.0
808,11068.0,3.0
809,11068.0,3.0
810,11068.0,3.0
811,11068.0,2.0
812,11068.0,2.0
813,11068.0,2.0
814,11068.0,2.0
815,11068.0,2.0
816,11068.0,1.0
817,11068.0,1.0
818,11068.0,1.0
819,11068.0,1.0
820,11068.0,1.0
821,11068.0,1.0
822,11068.0,1.0
823,11068.0,1.0
824,11068.0,1.0
825,11069.0,104.0
826,11069.0,66.0
827,11069.0,50.0
828,11069.0,40.0
829,11069.0,34.0
830,11069.0,29.0
831,11069.0,25.0
832,11069.0,21.0
833,11069.0,19.0
834,11069.0,17.0
835,11069.0,15.0
836,11069.0,13.0
837,11069.0,12.0
838,11069.0,11.0
839,11069.0,9.0
840,11069.0,9.0
841,11069.0,8.0
842,11069.0,7.0
843,11069.0,6.0
844,11069.0,6.0
845,11069.0,5.0
846,11069.0,5.0
847,11069.0,4.0
848,11069.0,4.0
849,11069.0,4.0
850,11069.0,3.0
851,11069.0,3.0
852,11069.0,3.0
853,11069.0,2.0
854,11069.0,2.0
855,11069.0,2.0
856,11069.0,2.0
857,11069.0,2.0
858,11069.0,2.0
859,11069.0,1.0
860,11069.0,1.0
861,11069.0,1.0
862,11069.0,1.0
863,11069.0,1.0
864,11069.0,1.0
865,11069.0,1.0
866,11069.0,1.0
867,11069.0,1.0
868,11069.0,1.0
869,11069.0,1.0
870,11071.0,101.0
871,11071.0,62.0
872,11071.0,45.0
873,11071.0,35.0
874,11071.0,29.0
875,11071.0,24.0
876,11071.0,20.0
877,11071.0,17.0
878,11071.0,14.0
879,11071.0,12.0
880,11071.0,11.0
881,11071.0,9.0
882,11071.0,8.0
883,11071.0,7.0
884,11071.0,6.0
885,11071.0,5.0
886,11071.0,5.0
887,11071.0,4.0
888,11071.0,4.0
889,11071.0,3.0
890,11071.0,3.0
891,11071.0,3.0
892,11071.0,2.0
893,11071.0,2.0
894,11071.0,2.0
895,11071.0,2.0
896,11071.0,1.0
897,11071.0,1.0
898,11071.0,1.0
899,11071.0,1.0
900,11071.0,1.0
901,11071.0,1.0
902,11071.0,1.0
903,11071.0,1.0
904,11072.0,107.0
905,11072.0,63.0
906,11072.0,45.0
907,11072.0,34.0
908,11072.0,27.0
909,11072.0,22.0
910,11072.0,18.0
911,11072.0,15.0
912,11072.0,12.0
913,11072.0,11.0
914,11072.0,9.0
915,11072.0,8.0
916,11072.0,6.0
917,11072.0,6.0
918,11072.0,5.0
919,11072.0,4.0
920,11072.0,3.0
921,11072.0,3.0
922,11072.0,3.0
923,11072.0,2.0
924,11072.0,2.0
925,11072.0,2.0
926,11072.0,1.0
927,11072.0,1.0
928,11072.0,1.0
929,11072.0,1.0
930,11072.0,1.0
931,11072.0,1.0
932,11072.0,1.0
933,11074.0,98.0
934,11074.0,64.0
935,11074.0,50.0
936,11074.0,41.0
937,11074.0,34.0
938,11074.0,30.0
939,11074.0,26.0
940,11074.0,23.0
941,11074.0,20.0
942,11074.0,18.0
943,11074.0,16.0
944,11074.0,15.0
945,11074.0,13.0
946,11074.0,12.0
947,11074.0,11.0
948,11074.0,10.0
949,11074.0,9.0
950,11074.0,8.0
951,11074.0,8.0
952,11074.0,7.0
953,11074.0,7.0
954,11074.0,6.0
955,11074.0,6.0
956,11074.0,5.0
957,11074.0,5.0
958,11074.0,4.0
959,11074.0,4.0
960,11074.0,4.0
961,11074.0,3.0
962,11074.0,3.0
963,11074.0,3.0
964,11074.0,3.0
965,11074.0,3.0
966,11074.0,2.0
967,11074.0,2.0
968,11074.0,2.0
969,11074.0,2.0
970,11074.0,2.0
971,11074.0,2.0
972,11074.0,1.0
973,11074.0,1.0
974,11074.0,1.0
975,11074.0,1.0
976,11074.0,1.0
977,11074.0,1.0
978,11074.0,1.0
979,11074.0,1.0
980,11074.0,1.0
981,11074.0,1.0
982,11074.0,1.0
983,11074.0,1.0
984,11074.0,1.0
985,11074.0,1.0
986,11075.0,72.0
987,11075.0,46.0
988,11075.0,35.0
989,11075.0,28.0
990,11075.0,23.0
991,11075.0,20.0
992,11075.0,17.0
993,11075.0,15.0
994,11075.0,13.0
995,11075.0,12.0
996,11075.0,10.0
997,11075.0,9.0
998,11075.0,8.0
999,11075.0,7.0
1000,11075.0,7.0
1001,11075.0,6.0
1002,11075.0,5.0
1003,11075.0,5.0
1004,11075.0,4.0
1005,11075.0,4.0
1006,11075.0,4.0
1007,11075.0,3.0
1008,11075.0,3.0
1009,11075.0,3.0
1010,11075.0,2.0
1011,11075.0,2.0
1012,11075.0,2.0
1013,11075.0,2.0
1014,11075.0,2.0
1015,11075.0,2.0
1016,11075.0,1.0
1017,11075.0,1.0
1018,11075.0,1.0
1019,11075.0,1.0
1020,11075.0,1.0
1021,11075.0,1.0
1022,11075.0,1.0
1023,11075.0,1.0
1024,11075.0,1.0
1025,11075.0,1.0
1026,11075.0,1.0
1027,11081.0,120.0
1028,11081.0,75.0
1029,11081.0,56.0
1030,11081.0,45.0
1031,11081.0,37.0
1032,11081.0,32.0
1033,11081.0,27.0
1034,11081.0,23.0
1035,11081.0,20.0
1036,11081.0,18.0
1037,11081.0,16.0
1038,11081.0,14.0
1039,11081.0,12.0
1040,11081.0,11.0
1041,11081.0,10.0
1042,11081.0,9.0
1043,11081.0,8.0
1044,11081.0,7.0
1045,11081.0,6.0
1046,11081.0,6.0
1047,11081.0,5.0
1048,11081.0,5.0
1049,11081.0,4.0
1050,11081.0,4.0
1051,11081.0,3.0
1052,11081.0,3.0
1053,11081.0,3.0
1054,11081.0,3.0
1055,11081.0,2.0
1056,11081.0,2.0
1057,11081.0,2.0
1058,11081.0,2.0
1059,11081.0,2.0
1060,11081.0,1.0
1061,11081.0,1.0
1062,11081.0,1.0
1063,11081.0,1.0
1064,11081.0,1.0
1065,11081.0,1.0
1066,11081.0,1.0
1067,11081.0,1.0
1068,11081.0,1.0
1069,11081.0,1.0
1070,11198.0,128.0
1071,11198.0,71.0
1072,11198.0,49.0
1073,11198.0,36.0
1074,11198.0,27.0
1075,11198.0,21.0
1076,11198.0,17.0
1077,11198.0,14.0
1078,11198.0,11.0
1079,11198.0,9.0
1080,11198.0,7.0
1081,11198.0,6.0
1082,11198.0,5.0
1083,11198.0,4.0
1084,11198.0,3.0
1085,11198.0,3.0
1086,11198.0,2.0
1087,11198.0,2.0
1088,11198.0,2.0
1089,11198.0,1.0
1090,11198.0,1.0
1091,11198.0,1.0
1092,11198.0,1.0
1093,11198.0,1.0
1094,11204.0,71.0
1095,11204.0,47.0
1096,11204.0,37.0
1097,11204.0,31.0
1098,11204.0,27.0
1099,11204.0,23.0
1100,11204.0,21.0
1101,11204.0,19.0
1102,11204.0,17.0
1103,11204.0,15.0
1104,11204.0,14.0
1105,11204.0,13.0
1106,11204.0,12.0
1107,11204.0,11.0
1108,11204.0,10.0
1109,11204.0,9.0
1110,11204.0,8.0
1111,11204.0,8.0
1112,11204.0,7.0
1113,11204.0,7.0
1114,11204.0,6.0
1115,11204.0,6.0
1116,11204.0,5.0
1117,11204.0,5.0
1118,11204.0,5.0
1119,11204.0,4.0
1120,11204.0,4.0
1121,11204.0,4.0
1122,11204.0,4.0
1123,11204.0,3.0
1124,11204.0,3.0
1125,11204.0,3.0
1126,11204.0,3.0
1127,11204.0,3.0
1128,11204.0,2.0
1129,11204.0,2.0
1130,11204.0,2.0
1131,11204.0,2.0
1132,11204.0,2.0
1133,11204.0,2.0
1134,11204.0,2.0
1135,11204.0,2.0
1136,11204.0,1.0
1137,11204.0,1.0
1138,11204.0,1.0
1139,11204.0,1.0
1140,11204.0,1.0
1141,11204.0,1.0
1142,11204.0,1.0
1143,11204.0,1.0
1144,11204.0,1.0
1145,11204.0,1.0
1146,11204.0,1.0
1147,11204.0,1.0
1148,11204.0,1.0
1149,11204.0,1.0
1150,11204.0,1.0
1151,11204.0,1.0
1152,11204.0,1.0
1153,11208.0,85.0
1154,11208.0,58.0
1155,11208.0,46.0
1156,11208.0,39.0
1157,11208.0,34.0
1158,11208.0,30.0
1159,11208.0,27.0
1160,11208.0,24.0
1161,11208.0,22.0
1162,11208.0,20.0
1163,11208.0,19.0
1164,11208.0,17.0
1165,11208.0,16.0
1166,11208.0,15.0
1167,11208.0,14.0
1168,11208.0,13.0
1169,11208.0,12.0
1170,11208.0,11.0
1171,11208.0,10.0
1172,11208.0,10.0
1173,11208.0,9.0
1174,11208.0,9.0
1175,11208.0,8.0
1176,11208.0,8.0
1177,11208.0,7.0
1178,11208.0,7.0
1179,11208.0,6.0
1180,11208.0,6.0
1181,11208.0,6.0
1182,11208.0,5.0
1183,11208.0,5.0
1184,11208.0,5.0
1185,11208.0,5.0
1186,11208.0,4.0
1187,11208.0,4.0
1188,11208.0,4.0
1189,11208.0,4.0
1190,11208.0,3.0
1191,11208.0,3.0
1192,11208.0,3.0
1193,11208.0,3.0
1194,11208.0,3.0
1195,11208.0,3.0
1196,11208.0,3.0
1197,11208.0,2.0
1198,11208.0,2.0
1199,11208.0,2.0
1200,11208.0,2.0
1201,11208.0,2.0
1202,11208.0,2.0
1203,11208.0,2.0
1204,11208.0,2.0
1205,11208.0,2.0
1206,11208.0,2.0
1207,11208.0,1.0
1208,11208.0,1.0
1209,11208.0,1.0
1210,11208.0,1.0
1211,11208.0,1.0
1212,11208.0,1.0
1213,11208.0,1.0
1214,11208.0,1.0
1215,11208.0,1.0
1216,11208.0,1.0
1217,11208.0,1.0
1218,11208.0,1.0
1219,11208.0,1.0
1220,11208.0,1.0
1221,11208.0,1.0
1222,11208.0,1.0
1223,11208.0,1.0
1224,11208.0,1.0
1225,11208.0,1.0
1226,11208.0,1.0
1227,11213.0,148.0
1228,11213.0,95.0
1229,11213.0,72.0
1230,11213.0,59.0
1231,11213.0,49.0
1232,11213.0,42.0
1233,11213.0,36.0
1234,11213.0,32.0
1235,11213.0,28.0
1236,11213.0,25.0
1237,11213.0,22.0
1238,11213.0,20.0
1239,11213.0,18.0
1240,11213.0,16.0
1241,11213.0,15.0
1242,11213.0,13.0
1243,11213.0,12.0
1244,11213.0,11.0
1245,11213.0,10.0
1246,11213.0,9.0
1247,11213.0,8.0
