"Longitude","Latitude","SiteID","year","S","N","p1","p2","p3","p4","Longitude.1","Latitude.1","alt.mean","ndviJun.mean","ndviDec.mean","mat.mean","mdr.mean","iso.mean","tseas.mean","tmax.mean","tmin.mean","tar.mean","twetq.mean","tdryq.mean","twarmq.mean","tcoldq.mean","ap.mean","pwet.mean","pdry.mean","pseas.mean","pwetq.mean","pdryq.mean","pwarmq.mean","pcoldq.mean","alt.var","ndviJun.var","ndviDec.var","mat.var","mdr.var","iso.var","tseas.var","tmax.var","tmin.var","tar.var","twetq.var","tdryq.var","twarmq.var","tcoldq.var","ap.var","pwet.var","pdry.var","pseas.var","pwetq.var","pdryq.var","pwarmq.var","pcoldq.var","biome"
-116.86,36.46,1008,2002,15,463,0.994115498029,0.0769524554308,0.993634078334,0.0774650752621,-116.86,36.46,844.391905753843,0.110574530978357,0.115247172694052,17.6449213027954,15.8795020349564,3.92237777094687,852.631946194556,38.8227825780069,-1.17078247071514,39.9935653440414,8.8790664634397,22.6511427048714,28.8076203253961,7.01128955810301,115.361958103795,17.9449742686364,3.44919114343582,43.8798462037117,45.8429767547115,15.9665860591396,22.3588660301701,45.0667086878131,189829.684236847,0.00138486755472949,0.00152937871870501,8.07172146171904,0.203330189304061,0.0047480743775008,1563.36802792095,10.7037466669846,3.27580807586631,2.4146852801681,7.2957903703262,10.4719438376888,10.5936738559419,5.09975591570925,1613.43369978005,30.780547894483,1.37866199074324,23.4494468939338,256.96217924236,31.0336666507285,58.8687480326373,274.343944950366,"NA1308"
-115.95,33.83,1009,2002,16,224,0.983171789758,0.599045825672,0.982698109817,0.599324104427,-115.95,33.83,610.360898652384,0.123794600487717,0.145981901355328,19.7322743938815,16.0348532276769,4.39713783417979,723.698434152911,39.0925313272784,3.03872013320365,36.0538112271217,18.3895074705924,22.9970643443446,29.2268132855815,10.9140487409407,157.632654989919,24.376671268094,0.78625062772194,51.3922568905738,62.6180292867845,11.4356805970592,31.7435864171674,59.5154920085784,114572.086841493,0.00443723546563443,0.00561104898956529,4.42406740675348,0.882295767154751,0.0405404215772997,794.60521448646,3.92902428247584,1.92299576513846,0.918931987560463,70.3510675059435,3.2501334512426,5.13715749650214,3.06064817515712,5023.26700976665,100.810984151409,0.292869654720941,14.8006964143277,1024.89585540335,51.1075714938097,101.612263917402,1039.62444671226,"NA1308"
-114.46,36,1010,2002,16,190,0.979026959427,0.636640864972,0.97855251053,0.636822761235,-114.46,36,755.680726051331,0.134013126255013,0.162761906394735,18.6481594443321,13.8678228259087,3.69074870646,840.199292182922,38.7789024114609,1.64511022294755,37.1337920427322,11.5812184661627,22.3167730867863,29.6827203929424,8.26682875305414,152.214661478996,20.2066290527582,2.91525829397142,37.9841762185097,51.5165423154831,16.6848111152649,37.2921841740608,46.0883284509182,49922.6554816024,0.00235902507626914,0.00390128963154259,2.2628578964388,0.234322898955432,0.0170055385051056,942.770864734595,3.0295458637197,1.30153440628107,1.08398305585524,10.5520713201004,3.16445143454806,3.33669672005694,1.22057546145815,1108.2809775023,25.1898814617764,0.762816936710774,1.43999698533246,117.020246673452,18.0950591979876,99.9509884667132,83.2425851578739,"NA1308"
-118.15,36.72,1011,2002,10,123,0.982188637219,0.901772760429,0.979518903659,0.903365380492,-118.15,36.72,2132.41641902924,0.227030851878226,0.184902825858444,8.47922041127458,13.9953299760818,4.15726378560066,676.046194076538,27.0206090211868,-6.25336211174726,33.2739709913731,0.892550393735291,15.9486671239138,17.5378396362066,0.519939007295761,396.943194270134,67.9859948158264,8.69277652353048,59.5256711244583,182.054088890553,34.3115745186806,40.5660428255796,180.691430926323,566215.417996648,0.0070295222782019,0.00442920596920687,24.0706370674936,3.9588372636324,0.0050591455280459,9252.86901191885,48.576098379576,6.05869971148827,22.1993771340566,12.6187596635227,33.7016352416605,36.2720890951718,11.5438135547461,44960.1694029949,1406.68536463063,12.9774632173435,64.4393918555311,9945.85365917936,201.73592688302,384.548320421282,9663.2008147954,"NA1305"
-115.4,35.04,1012,2002,17,361,0.990189941414,0.431202277276,0.98984393003,0.431628943009,-115.4,35.04,987.162122664913,0.130220748243793,0.157977811271144,18.1165321411625,13.3064726706474,3.76715009443222,779.440821493826,37.1629697122882,2.29524410762373,34.8677255568966,19.2465466068637,21.2840087644515,28.4315809126823,8.63450863284449,175.907414590159,27.5209597310712,2.59040027472281,44.8502461218065,60.9476400806058,16.8335380092744,48.2106928979197,55.9166254228161,76400.3623004288,0.00107901970031005,0.00131978281302402,3.67382450824393,0.44225727980284,0.00664734810770822,342.474107185415,4.63535610345068,2.21052652107789,1.30555387418289,83.8792142056829,4.4788995884418,4.2717209050804,2.82196066516988,1734.64258144122,33.6486392722692,1.26823664134351,2.15303406640367,178.824718783312,27.8933353258441,115.039642800154,193.112946210201,"NA1308"
-123.31,44.63,1013,1999,16,1355,0.9983454201,0.696361135186,0.99812262246,0.699805791398,-123.31,44.63,207.994602015761,0.715852565452701,0.574589627199486,10.5201242165487,11.5313333917837,4.48709440231323,486.754562127786,25.830668746448,0.373008236197419,25.4576606437808,5.0261302854194,16.8142034655712,16.9723524500112,4.64468005836987,1587.69107005635,274.140743568295,17.3603735595453,66.8138148198362,771.19755479156,91.5827061387359,98.2106861051966,720.190706847144,16479.6095514985,0.00151742184294613,0.00755126873276874,0.541784815734821,0.44616667803019,0.0197089648679897,1634.583366342,3.37584356351325,0.333141156223514,3.70810356278774,0.287129674396408,1.38462718643875,1.22253652737174,0.300164398048398,242724.947652522,8071.13885878773,25.4133478434082,14.3699853482238,61216.0257023657,566.267266681648,708.454049153167,54675.4379607322,"NA0417"
-123.31,44.63,1014,1999,15,1822,0.99898598928,0.735121359109,0.998773384467,0.741341433294,-123.31,44.63,207.994602015761,0.715852565452701,0.574589627199486,10.5201242165487,11.5313333917837,4.48709440231323,486.754562127786,25.830668746448,0.373008236197419,25.4576606437808,5.0261302854194,16.8142034655712,16.9723524500112,4.64468005836987,1587.69107005635,274.140743568295,17.3603735595453,66.8138148198362,771.19755479156,91.5827061387359,98.2106861051966,720.190706847144,16479.6095514985,0.00151742184294613,0.00755126873276874,0.541784815734821,0.44616667803019,0.0197089648679897,1634.583366342,3.37584356351325,0.333141156223514,3.70810356278774,0.287129674396408,1.38462718643875,1.22253652737174,0.300164398048398,242724.947652522,8071.13885878773,25.4133478434082,14.3699853482238,61216.0257023657,566.267266681648,708.454049153167,54675.4379607322,"NA0417"
-123.31,44.63,1015,1999,14,2043,0.999236846678,0.49601839537,0.999010463141,0.509306485586,-123.31,44.63,207.994602015761,0.715852565452701,0.574589627199486,10.5201242165487,11.5313333917837,4.48709440231323,486.754562127786,25.830668746448,0.373008236197419,25.4576606437808,5.0261302854194,16.8142034655712,16.9723524500112,4.64468005836987,1587.69107005635,274.140743568295,17.3603735595453,66.8138148198362,771.19755479156,91.5827061387359,98.2106861051966,720.190706847144,16479.6095514985,0.00151742184294613,0.00755126873276874,0.541784815734821,0.44616667803019,0.0197089648679897,1634.583366342,3.37584356351325,0.333141156223514,3.70810356278774,0.287129674396408,1.38462718643875,1.22253652737174,0.300164398048398,242724.947652522,8071.13885878773,25.4133478434082,14.3699853482238,61216.0257023657,566.267266681648,708.454049153167,54675.4379607322,"NA0417"
-123.31,44.63,1016,1999,12,1823,0.999385599978,0.129121286563,0.999055829295,0.14281736391,-123.31,44.63,207.994602015761,0.715852565452701,0.574589627199486,10.5201242165487,11.5313333917837,4.48709440231323,486.754562127786,25.830668746448,0.373008236197419,25.4576606437808,5.0261302854194,16.8142034655712,16.9723524500112,4.64468005836987,1587.69107005635,274.140743568295,17.3603735595453,66.8138148198362,771.19755479156,91.5827061387359,98.2106861051966,720.190706847144,16479.6095514985,0.00151742184294613,0.00755126873276874,0.541784815734821,0.44616667803019,0.0197089648679897,1634.583366342,3.37584356351325,0.333141156223514,3.70810356278774,0.287129674396408,1.38462718643875,1.22253652737174,0.300164398048398,242724.947652522,8071.13885878773,25.4133478434082,14.3699853482238,61216.0257023657,566.267266681648,708.454049153167,54675.4379607322,"NA0417"
-123.31,44.63,1017,1999,18,2007,0.998772376366,0.443915913251,0.998643556771,0.446660977937,-123.31,44.63,207.994602015761,0.715852565452701,0.574589627199486,10.5201242165487,11.5313333917837,4.48709440231323,486.754562127786,25.830668746448,0.373008236197419,25.4576606437808,5.0261302854194,16.8142034655712,16.9723524500112,4.64468005836987,1587.69107005635,274.140743568295,17.3603735595453,66.8138148198362,771.19755479156,91.5827061387359,98.2106861051966,720.190706847144,16479.6095514985,0.00151742184294613,0.00755126873276874,0.541784815734821,0.44616667803019,0.0197089648679897,1634.583366342,3.37584356351325,0.333141156223514,3.70810356278774,0.287129674396408,1.38462718643875,1.22253652737174,0.300164398048398,242724.947652522,8071.13885878773,25.4133478434082,14.3699853482238,61216.0257023657,566.267266681648,708.454049153167,54675.4379607322,"NA0417"
